id,price
100627,11577284.0
100628,3222948.5
100629,3088479.2
100630,2537662.0
100631,4169396.2
100632,4601820.5
100633,5031170.5
100634,5376207.5
100635,2471875.0
100636,2770550.0
100637,2724008.5
100638,9775936.0
100639,8009958.5
100640,2593689.0
100641,4415852.5
100642,2832876.0
100643,8452574.0
100644,4719012.0
100645,2611842.2
100646,4202850.0
100647,1835954.6
100648,6038829.0
100649,2507201.5
100650,3119268.2
100651,7861245.0
100652,3396202.8
100653,4850609.5
100654,3398732.2
100655,2067280.1
100656,5896628.0
100657,5387827.5
100658,5068849.0
100659,7640141.5
100660,19363398.0
100661,2142974.2
100662,2573329.0
100663,5549664.5
100664,4374766.5
100665,4423877.5
100666,2506946.2
100667,12243470.0
100668,4663985.0
100669,6699374.5
100670,6530267.0
100671,4546559.0
100672,5113874.5
100673,1489869.0
100674,4604865.0
100675,5020261.5
100676,2902681.8
100677,2749955.5
100678,6613418.5
100679,3519016.8
100680,4127640.2
100681,5115358.5
100682,2230941.5
100683,6445146.5
100684,4943461.5
100685,2515184.2
100686,5754375.5
100687,4443294.5
100688,35757988.0
100689,2246534.8
100690,8810156.0
100691,2404065.0
100692,1814622.8
100693,3860020.8
100694,6070285.0
100695,3448170.2
100696,4672788.0
100697,7247671.5
100698,3790622.2
100699,3820609.5
100700,9030458.0
100701,2787425.5
100702,8537056.0
100703,2355923.8
100704,2723788.5
100705,7189740.5
100706,3351411.8
100707,2108632.2
100708,4972686.0
100709,19424658.0
100710,3211877.2
100711,4609905.0
100712,4517155.5
100713,3641472.2
100714,1630887.2
100715,6378900.0
100716,2562688.0
100717,4535297.5
100718,6340087.0
100719,2683262.0
100720,6524942.5
100721,5909598.0
100722,4358252.0
100723,10290860.0
100724,1318462.2
100725,3457980.0
100726,6538918.0
100727,1542791.0
100728,1806735.9
100729,3483589.2
100730,5813726.5
100731,8095060.5
100732,3022313.0
100733,4206563.0
100734,5312682.5
100735,20356526.0
100736,4658406.0
100737,1550679.5
100738,3874268.2
100739,5009858.0
100740,4571695.5
100741,2739398.2
100742,4454271.5
100743,3696732.5
100744,2546783.5
100745,4859493.0
100746,2829190.5
100747,3017973.5
100748,2398843.2
100749,3436968.0
100750,21936288.0
100751,3479730.0
100752,3751994.8
100753,6153151.5
100754,1613840.8
100755,1613446.8
100756,1455862.0
100757,2449551.2
100758,2799768.2
100759,5875079.0
100760,5801920.0
100761,4812019.5
100762,4170868.8
100763,2813621.2
100764,5926873.5
100765,35820908.0
100766,1946829.0
100767,2631140.0
100768,3171998.8
100769,9016264.0
100770,5078442.5
100771,21372540.0
100772,2906885.2
100773,3206942.2
100774,3075424.5
100775,4364165.5
100776,3345896.2
100777,2189946.0
100778,2658475.5
100779,6515708.5
100780,18106626.0
100781,5264576.5
100782,3112937.5
100783,4204911.0
100784,7279534.0
100785,4232842.0
100786,5316753.0
100787,2138340.2
100788,5784277.0
100789,13803294.0
100790,5731381.0
100791,5138760.0
100792,1997798.6
100793,2427855.2
100794,5527424.5
100795,3385372.5
100796,2464615.2
100797,11480546.0
100798,6726614.5
100799,3701786.0
100800,5700421.5
100801,5218163.0
100802,7637976.5
100803,5684706.5
100804,3698844.2
100805,7168870.0
100806,11750716.0
100807,3382416.2
100808,9243720.0
100809,5382312.5
100810,3980412.2
100811,7188408.0
100812,7479712.0
100813,4065745.8
100814,3171323.5
100815,5886820.0
100816,2317645.8
100817,1894264.1
100818,5392113.0
100819,4378119.5
100820,5281326.5
100821,16871396.0
100822,4879655.5
100823,3866542.5
100824,4335574.5
100825,3184138.8
100826,3892569.2
100827,1638826.8
100828,3379320.5
100829,4305424.0
100830,30614482.0
100831,1509446.2
100832,2407780.2
100833,3184628.0
100834,2508425.8
100835,4017952.0
100836,3253786.8
100837,8061533.5
100838,3901009.2
100839,4103819.0
100840,6448535.0
100841,2327645.0
100842,7952537.5
100843,2100100.0
100844,2323086.2
100845,2761628.0
100846,3779549.5
100847,2012134.5
100848,9878316.0
100849,2055401.5
100850,3140392.0
100851,6968399.0
100852,3346068.5
100853,14968106.0
100854,4350624.5
100855,6041863.0
100856,3990586.2
100857,7087919.0
100858,2867652.0
100859,4734679.5
100860,2181652.2
100861,5438126.0
100862,2515131.8
100863,8603284.0
100864,3315180.8
100865,2142198.5
100866,2750200.0
100867,4115947.2
100868,3663156.8
100869,2277567.0
100870,4602918.5
100871,4411492.0
100872,3225539.0
100873,4090387.5
100874,2226893.8
100875,1496067.6
100876,5034063.0
100877,5540656.0
100878,6665033.0
100879,8375989.5
100880,4828762.5
100881,27851676.0
100882,4964982.5
100883,3222305.2
100884,3941691.0
100885,5100037.5
100886,1925845.9
100887,9714726.0
100888,2276525.8
100889,4176052.5
100890,9229496.0
100891,3754499.5
100892,5417988.0
100893,4364381.0
100894,1902295.9
100895,5958617.5
100896,5215773.5
100897,2942306.0
100898,5266842.0
100899,4809433.5
100900,2437247.2
100901,4379378.0
100902,3043245.5
100903,3411839.8
100904,5684944.5
100905,4416718.5
100906,7275460.5
100907,3389050.8
100908,4542383.0
100909,4585015.0
100910,7863780.5
100911,1246227.9
100912,3054472.0
100913,2841573.5
100914,6368113.5
100915,3693795.8
100916,2725099.5
100917,6457211.0
100918,2133550.2
100919,4000931.2
100920,1681743.8
100921,2292916.2
100922,2693154.8
100923,4286380.5
100924,2097172.2
100925,3404193.5
100926,4406615.0
100927,4559866.0
100928,1879116.6
100929,1740956.0
100930,1522166.4
100931,7908593.0
100932,4656704.0
100933,1783185.5
100934,3190835.2
100935,12255522.0
100936,5631827.5
100937,2611346.5
100938,5149745.5
100939,2459110.8
100940,4653498.0
100941,10658102.0
100942,5748732.5
100943,3065155.0
100944,1065988.5
100945,2066793.0
100946,2591030.5
100947,4495231.0
100948,3105084.0
100949,4740435.0
100950,6345505.5
100951,7015504.5
100952,4843520.0
100953,1907467.2
100954,10229076.0
100955,5359968.5
100956,4778627.0
100957,5480263.0
100958,1951308.4
100959,1869183.5
100960,7362469.5
100961,3333713.0
100962,3018513.0
100963,4511513.0
100964,3074000.5
100965,3103911.8
100966,3965585.2
100967,13341844.0
100968,1759386.8
100969,5194055.0
100970,1816304.5
100971,3864181.5
100972,3144547.2
100973,9016950.0
100974,3619053.2
100975,7633772.0
100976,4638928.5
100977,18911400.0
100978,5410291.0
100979,2009818.1
100980,4557092.0
100981,3329906.5
100982,2619172.0
100983,4561712.0
100984,5558304.5
100985,9598594.0
100986,6836424.5
100987,6103863.5
100988,3112463.0
100989,2449151.2
100990,5402329.0
100991,3144902.5
100992,11368404.0
100993,9315794.0
100994,4470558.5
100995,1501909.0
100996,4171922.0
100997,6922607.5
100998,3985477.5
100999,3576616.0
101000,5715301.0
101001,3823801.0
101002,5147379.0
101003,6150875.5
101004,3551741.2
101005,5250564.5
101006,4344462.5
101007,3240237.2
101008,6800980.5
101009,5725707.0
101010,2328344.0
101011,8530168.0
101012,2952483.0
101013,6070802.0
101014,2025320.8
101015,2729629.8
101016,6550981.5
101017,5623792.0
101018,3175070.8
101019,3859724.2
101020,3294420.8
101021,5892008.5
101022,5662870.0
101023,3767876.8
101024,11711744.0
101025,10835810.0
101026,5356999.0
101027,6831915.0
101028,5591946.0
101029,2181315.5
101030,4673359.5
101031,1602809.8
101032,3739211.2
101033,9070158.0
101034,3070979.5
101035,11603634.0
101036,1359274.4
101037,4281088.5
101038,2806098.0
101039,6275244.5
101040,1477841.8
101041,2344096.0
101042,9992766.0
101043,2296925.8
101044,4871482.5
101045,3704723.8
101046,1879778.9
101047,2646149.2
101048,7820321.0
101049,7008045.5
101050,7088526.5
101051,3766426.2
101052,4257319.5
101053,5877531.5
101054,9009774.0
101055,2986629.0
101056,5496005.5
101057,6141256.0
101058,6114226.0
101059,2860744.0
101060,5249013.0
101061,7219334.5
101062,5907399.0
101063,2557195.5
101064,4538558.0
101065,6936116.5
101066,5874805.0
101067,4973836.5
101068,15031238.0
101069,2993537.2
101070,1906668.5
101071,5448891.0
101072,14359606.0
101073,2512446.5
101074,5408229.5
101075,2276412.0
101076,1547262.0
101077,4694193.5
101078,1352051.5
101079,2975344.0
101080,7717426.5
101081,3080241.0
101082,4350486.0
101083,2339851.5
101084,2855613.5
101085,5724888.0
101086,5577417.5
101087,3322231.0
101088,8412474.0
101089,3268076.5
101090,3645774.8
101091,2667120.8
101092,6033188.5
101093,1333903.8
101094,6015557.0
101095,3819447.5
101096,5708544.0
101097,5546009.0
101098,4787265.5
101099,3395364.2
101100,6300278.0
101101,3468228.0
101102,11265026.0
101103,1975177.4
101104,3386292.0
101105,5955549.0
101106,4948136.5
101107,5910975.0
101108,4399095.0
101109,6943041.5
101110,4091551.8
101111,4080874.5
101112,6787231.5
101113,10797424.0
101114,6216203.0
101115,2082830.1
101116,2564892.2
101117,6135952.5
101118,15397280.0
101119,2895507.2
101120,4210002.0
101121,4729802.5
101122,6520692.5
101123,2337195.2
101124,2786931.0
101125,11219992.0
101126,4746199.0
101127,4687539.5
101128,5739447.0
101129,4371053.0
101130,2526300.8
101131,4872777.0
101132,3412516.2
101133,2972066.5
101134,4906481.0
101135,4254822.0
101136,5684367.5
101137,9154772.0
101138,8489064.0
101139,3835876.5
101140,6158390.0
101141,4872003.5
101142,3624092.5
101143,4691207.0
101144,5636203.0
101145,3255720.2
101146,1739023.0
101147,3510109.5
101148,12540738.0
101149,3535570.5
101150,6695006.5
101151,6178589.0
101152,2437374.8
101153,2712913.0
101154,2540450.8
101155,7175418.5
101156,5453742.0
101157,4237205.5
101158,15919936.0
101159,6080322.0
101160,5467810.0
101161,10894652.0
101162,4244777.0
101163,4128233.5
101164,1527126.4
101165,16138514.0
101166,14594156.0
101167,4362391.5
101168,5105258.5
101169,2884858.5
101170,3449816.5
101171,3104392.8
101172,7465338.0
101173,2703721.8
101174,6183473.5
101175,2209655.2
101176,5460620.5
101177,1545466.2
101178,3612785.8
101179,3825913.0
101180,6133617.5
101181,5218224.0
101182,2180045.2
101183,5102438.0
101184,2890383.0
101185,2548893.8
101186,2413977.2
101187,3249650.5
101188,3432423.8
101189,3283651.0
101190,3215693.5
101191,4577287.0
101192,7930484.0
101193,2090650.6
101194,4428881.5
101195,14391634.0
101196,3340427.2
101197,6038216.0
101198,4918233.5
101199,6298062.0
101200,2931752.0
101201,1908469.9
101202,3246005.2
101203,4648792.5
101204,5776912.0
101205,6469977.5
101206,3592826.2
101207,3042602.0
101208,5287966.0
101209,13579142.0
101210,5109883.5
101211,3599851.0
101212,3694263.0
101213,3877593.2
101214,3733399.2
101215,2269624.0
101216,8146970.0
101217,4674168.0
101218,8713978.0
101219,6434987.5
101220,4131638.5
101221,1808407.6
101222,4109422.5
101223,3278576.0
101224,8787416.0
101225,5566427.5
101226,4433439.0
101227,4513222.5
101228,6679276.0
101229,6217254.5
101230,7633832.5
101231,3034118.0
101232,1529469.1
101233,2002957.0
101234,2891345.5
101235,4932434.0
101236,6087207.5
101237,2387629.8
101238,3047999.2
101239,6167679.0
101240,5491040.5
101241,3635636.5
101242,9652800.0
101243,2610887.8
101244,7398898.5
101245,10885978.0
101246,4475782.5
101247,6206864.0
101248,5530629.0
101249,9614636.0
101250,2493034.5
101251,3287190.5
101252,2740142.5
101253,3943968.8
101254,18136272.0
101255,3974848.8
101256,7754052.0
101257,4486626.0
101258,22185792.0
101259,5081298.5
101260,5145049.0
101261,3458675.5
101262,5109222.0
101263,5938976.5
101264,3079596.0
101265,7316018.0
101266,7570374.0
101267,3177317.0
101268,5240730.5
101269,4125974.2
101270,1826296.1
101271,6873261.5
101272,5000786.0
101273,11092378.0
101274,2095514.5
101275,8980214.0
101276,4138672.0
101277,4256282.0
101278,5787235.0
101279,4633073.5
101280,3056082.5
101281,4360397.0
101282,2058435.9
101283,8355020.5
101284,8166176.0
101285,9252036.0
101286,2691426.2
101287,5076236.5
101288,3820720.5
101289,2284966.8
101290,1830693.4
101291,6508768.5
101292,3191897.0
101293,3949780.5
101294,6062551.0
101295,3870245.0
101296,2732797.8
101297,4608990.5
101298,5587422.0
101299,1357318.4
101300,2274737.2
101301,2755605.0
101302,5008368.0
101303,5323173.5
101304,6562683.0
101305,3876178.2
101306,7737320.5
101307,2780157.5
101308,4672471.5
101309,2912718.5
101310,4503205.5
101311,5049022.5
101312,10089408.0
101313,1938313.4
101314,3653052.8
101315,2902146.8
101316,6087073.5
101317,6021824.5
101318,6567030.5
101319,3100754.8
101320,5240254.5
101321,4530647.5
101322,2731344.8
101323,4077769.0
101324,4878102.0
101325,23088472.0
101326,3745946.2
101327,6377879.0
101328,4243175.5
101329,6174551.0
101330,7700600.0
101331,5553025.5
101332,7845368.0
101333,6590439.5
101334,4255746.5
101335,11559884.0
101336,1905461.0
101337,4326510.5
101338,3279209.2
101339,5992844.5
101340,2053744.6
101341,1699180.9
101342,5724496.5
101343,3541067.5
101344,3465828.5
101345,5563732.0
101346,6174797.0
101347,5803834.5
101348,6978647.0
101349,2937809.2
101350,4145113.5
101351,24275964.0
101352,5225202.0
101353,3548944.8
101354,4969197.5
101355,5274945.0
101356,6178894.5
101357,3493239.0
101358,4619000.0
101359,1699021.1
101360,2690724.0
101361,2702474.2
101362,3957849.5
101363,5842351.5
101364,6545500.0
101365,1505077.6
101366,3997659.8
101367,5690215.5
101368,9296358.0
101369,7592035.0
101370,2435586.0
101371,5105677.0
101372,4761870.0
101373,4628163.0
101374,6514237.5
101375,3373042.5
101376,2383593.5
101377,2657631.0
101378,3334759.8
101379,7805793.5
101380,4470524.5
101381,5598291.5
101382,7982619.5
101383,6326088.5
101384,5807447.0
101385,1815082.4
101386,10560598.0
101387,6365583.5
101388,3772038.0
101389,2532896.2
101390,2236602.8
101391,14179762.0
101392,13581854.0
101393,3602184.0
101394,5901407.0
101395,2235947.5
101396,2606198.0
101397,4050300.0
101398,2981660.0
101399,5099977.5
101400,4038468.0
101401,7405573.5
101402,3593427.2
101403,2575087.8
101404,3873594.8
101405,4207871.0
101406,3507092.8
101407,5171581.0
101408,4273158.5
101409,2456419.2
101410,2854021.8
101411,4404974.0
101412,7162570.5
101413,2922247.0
101414,17139008.0
101415,4351703.0
101416,4458606.5
101417,7613128.5
101418,5073179.5
101419,2722431.8
101420,1673189.5
101421,921914.56
101422,2366430.0
101423,6049711.5
101424,3478980.8
101425,2685958.0
101426,8222119.0
101427,15145872.0
101428,5060657.5
101429,2248644.5
101430,4683381.0
101431,2146593.8
101432,6173061.0
101433,4331496.5
101434,3911962.0
101435,5599433.5
101436,3076911.0
101437,4993320.5
101438,3023560.8
101439,5363096.5
101440,5562191.0
101441,1907384.1
101442,4541790.0
101443,9196098.0
101444,3936666.5
101445,2497222.2
101446,5791376.0
101447,3272675.0
101448,2742156.0
101449,3904535.5
101450,1584699.9
101451,5158531.5
101452,10612550.0
101453,9351030.0
101454,3738942.2
101455,5634306.5
101456,5549577.0
101457,4670670.0
101458,16505448.0
101459,4021139.8
101460,6825224.5
101461,3931037.8
101462,4303541.0
101463,3292022.8
101464,1890778.2
101465,5690661.0
101466,2673369.2
101467,4013738.5
101468,4185768.8
101469,4486515.5
101470,3730586.8
101471,5139795.0
101472,6086896.5
101473,8163104.0
101474,7521039.0
101475,6782255.0
101476,6805686.5
101477,5001893.5
101478,4956291.5
101479,2808337.2
101480,3195824.8
101481,2258902.2
101482,4326311.5
101483,2366192.0
101484,3030330.8
101485,3229722.8
101486,3393756.8
101487,7550497.5
101488,3568813.0
101489,32970622.0
101490,1470007.2
101491,4060024.8
101492,12760026.0
101493,4117743.2
101494,2438393.0
101495,13653410.0
101496,4016287.0
101497,1782744.2
101498,2186260.8
101499,4363647.5
101500,38836464.0
101501,6282392.5
101502,5610968.0
101503,2668532.5
101504,8036817.5
101505,7877907.5
101506,3390254.8
101507,2267036.5
101508,2694131.5
101509,5178411.5
101510,1898247.0
101511,4551763.5
101512,5093280.0
101513,6209691.0
101514,4429695.0
101515,7233720.0
101516,4858274.0
101517,5290381.5
101518,5083546.5
101519,2707733.5
101520,6056200.0
101521,2235970.0
101522,1825545.9
101523,3537388.5
101524,3113702.8
101525,5698391.5
101526,3162102.5
101527,9359846.0
101528,4694353.5
101529,6299734.5
101530,1939439.1
101531,3264416.5
101532,7471830.5
101533,2812274.5
101534,4219224.0
101535,5469206.5
101536,3140214.8
101537,6480114.0
101538,5271752.5
101539,4462148.5
101540,13371190.0
101541,2146130.0
101542,2522001.0
101543,3376323.5
101544,5196779.5
101545,2704635.5
101546,3517567.5
101547,6019436.5
101548,7502335.5
101549,1732996.8
101550,4788857.0
101551,4977906.0
101552,1375248.6
101553,3185591.0
